0,0,20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,360
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
60,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
120,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
180,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
240,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
300,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
360,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
420,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
480,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
540,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
600,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
660,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
720,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
780,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
840,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
900,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
960,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1020,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1080,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1140,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1200,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1260,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1320,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1380,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1440,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1500,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1560,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1620,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1680,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1740,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1800,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1860,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1920,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1980,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
2040,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
2100,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
2160,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
2220,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2280,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
2340,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2400,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
2460,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2520,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
2580,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2640,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
2700,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2760,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
2820,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
2880,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
2940,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
3000,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
3060,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
3120,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
3180,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
3240,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
3300,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
3360,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
3420,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
3480,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
3540,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
3600,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
3660,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
3720,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
