0,0,20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,360
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
30,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
60,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
90,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
120,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
150,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
180,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
210,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
240,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
270,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
300,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
330,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0
360,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
390,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1
420,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
450,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
480,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
510,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
540,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
570,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
600,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
630,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1
660,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
690,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
720,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
750,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
780,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
810,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
840,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
870,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
900,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
930,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
960,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
990,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1020,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
1050,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1080,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
1110,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1140,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0
1170,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1200,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1
1230,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1260,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
1290,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1320,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
1350,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1380,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
1410,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1440,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1
1470,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1500,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1530,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
1560,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
1590,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
1620,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1650,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1680,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1710,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1740,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1770,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
1800,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1830,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
1860,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
