0,0,0,0,0
30,0,0,0,0
60,0,0,0,0
90,0,0,0,0
120,0,0,0,0
150,0,0,0,0
180,0,0,0,0
210,0,0,0,0
240,0,0,0,0
270,0,0,0,0
300,0,0,0,0
330,0,0,0,0
360,0,0,0,0
390,0,0,0,0
420,0,0,0,0
450,0,0,0,0
480,0,0,0,0
510,0,0,0,0
540,0,0,0,0
570,0,0,0,0
600,0,0,0,0
630,0,0,0,0
660,0,0,0,0
690,0,0,0,0
720,0,0,0,0
750,0,0,0,0
780,0,0,0,0
810,0,0,0,0
840,0,0,0,0
870,0,0,0,0
900,0,0,0,0
930,0,0,0,0
960,0,0,0,0
990,0,0,0,0
1020,0,0,0,0
1050,0,0,0,0
1080,0,0,0,0
1110,0,0,0,0
1140,0,0,0,0
1170,0,0,0,0
1200,0,0,0,0
1230,0,0,0,0
1260,0,0,0,0
1290,0,0,0,0
1320,0,0,0,0
1350,0,0,0,0
1380,0,0,0,0
1410,0,0,0,0
1440,0,0,0,0
1470,0,0,0,0
1500,0,0,0,0
1530,0,0,0,0
1560,0,0,0,0
1590,0,0,0,0
1620,0,0,0,0
1650,0,0,0,0
1680,0,0,0,0
1710,0,0,0,0
1740,0,0,0,0
1770,0,0,0,0
1800,0,0,0,0
1830,0,0,0,0
1860,0,0,0,0
1890,0,0,0,0
1920,0,0,0,0
1950,0,0,0,0
1980,0,0,0,0
2010,0,0,0,0
2040,0,0,0,0
2070,0,0,0,0
2100,0,0,0,0
2130,0.18288,0,0,0
2160,0.35618,0,0,0
2190,0.49843,0,0,0
2220,0.61358,0,0,0
2250,0.70538,0,0,0
2280,0.77736,0,0,0
2310,0.83275,0,0,0
2340,0.8745,0,0,0
2370,0.90524,0,0,0
2400,0.9272,0,0,0
2430,0.94227,0,0,0
2460,0.95192,0,0,0
2490,0.9572,0,0,0
2520,0.95875,0,0,0
2550,0.95674,0,0,0
2580,0.95092,0,0,0
2610,0.94061,0,0,0
2640,0.92466,0,0,0
2670,0.90152,0,0,0
2700,0.86923,0,0,0
2730,0.82542,0,0,0
2760,0.76736,0,0,0
2790,0.69196,0,0,0
2820,0.59582,0,0,0
2850,0.47524,0,0,0
2880,0.32629,0,0,0
2910,0.14478,0,0,0
2940,0,0,0,0
2970,0,0,0,0
3000,0,0,0,0
3030,0,0,0,0
3060,0,0,0,0
3090,0,0,0,0
3120,0,0,0,0
3150,0,0,0,0
3180,0,0,0,0
3210,0,0,0,0
3240,0,0,0,0
3270,0,0,0,0
3300,0,0,0,0
3330,0,0,0,0
3360,0,0,0,0
3390,0,0,0,0
3420,0,0,0,0
3450,0,0,0,0
3480,0,0,0,0
3510,0,0,0,0
3540,0,0,0,0
3570,0,0,0,0
3600,0,0,0,0
3630,0,0,0,0
3660,0,0,0,0
3690,0,0,0,0
3720,0,0,0,0
3750,0,0,0,0
3780,0,0,0,0
3810,0,0,0,0
3840,0,0,0,0
3870,0,0,0,0
3900,0,0,0,0
3930,0,0,0,0
3960,0,0,0,0
3990,0,0,0,0
4020,0,0,0,0
4050,0,0,0,0
4080,0,0,0,0
4110,0,0,0,0
4140,0,0,0,0
4170,0,0,0,0
4200,0,0,0,0
4230,0,0,0,0
4260,0,0,0,0
4290,0,0,0,0
4320,0,0,0,0
4350,0,0,0,0
4380,0,0,0,0
4410,0,0,0,0
4440,0,0,0,0
4470,0,0,0,0
4500,0,0,0,0
4530,0,0,0,0
4560,0,0,0,0
4590,0,0,0,0
4620,0,0,0,0
4650,0,0,0,0
4680,0,0,0,0
4710,0,0,0,0
4740,0,0,0,0
4770,0,0,0,0
4800,0,0,0,0
4830,0,0,0,0.0029612
4860,0,0,0,0.10777
4890,0,0,0,0.20247
4920,0,0,0,0.28793
4950,0,0,0,0.36496
4980,0,0,0,0.43432
5010,0,0,0,0.4967
5040,0,0,0,0.55273
5070,0,0,0,0.603
5100,0,0,0,0.64804
5130,0,0,0,0.68833
5160,0,0,0,0.72434
5190,0,0,0,0.75647
5220,0,0,0,0.7851
5250,0,0,0,0.81057
5280,0,0,0,0.8332
5310,0,0,0,0.85327
5340,0,0,0,0.87104
5370,0,0,0,0.88675
5400,0,0,0,0.90062
5430,0,0,0,0.91284
5460,0,0,0,0.92359
5490,0,0,0,0.93302
5520,0,0,0,0.94129
5550,0,0,0,0.94853
5580,0,0,0,0.95484
5610,0,0,0,0.96034
5640,0,0,0,0.96513
5670,0,0,0,0.96928
5700,0,0,0,0.97287
5730,0,0,0,0.97598
5760,0,0,0,0.97865
5790,0,0,0,0.98095
5820,0,0,0,0.98291
5850,0,0,0,0.98459
5880,0,0,0,0.98601
5910,0,0,0,0.98721
5940,0,0,0,0.98821
5970,0,0,0,0.98905
6000,0,0,0,0.98972
6030,0,0,0,0.99027
6060,0,0,0,0.99069
6090,0,0,0,0.991
6120,0,0,0,0.99121
6150,0,0,0,0.99132
6180,0,0,0,0.99135
6210,0,0,0,0.99129
6240,0,0,0,0.99115
6270,0,0,0,0.99093
6300,0,0,0,0.99063
6330,0,0,0,0.99025
6360,0,0,0,0.98979
6390,0,0,0,0.98925
6420,0,0,0,0.98862
6450,0,0,0,0.9879
6480,0,0,0,0.98709
6510,0,0,0,0.98618
6540,0,0,0,0.98518
6570,0,0,0,0.98407
6600,0,0,0,0.98286
6630,0,0,0,0.98154
6660,0,0,0,0.9801
6690,0,0,0,0.97855
6720,0,0,0,0.97687
6750,0,0,0,0.97507
6780,0,0,0,0.97313
6810,0,0,0,0.97107
6840,0,0,0,0.96887
6870,0,0,0,0.96653
6900,0,0,0,0.96404
6930,0,0,0,0.96141
6960,0,0,0,0.95864
6990,0,0,0,0.95571
7020,0,0,0,0.95263
7050,0,0,0,0.9494
7080,0,0,0,0.94601
7110,0,0,0,0.94247
7140,0,0,0,0.93877
7170,0,0,0,0.93491
7200,0,0,0,0.93089
7230,0,0,0,0.92671
7260,0,0,0,0.92237
7290,0,0,0,0.91787
7320,0,0,0,0.91321
7350,0,0,0,0.90839
7380,0,0,0,0.90341
7410,0,0,0,0.89827
7440,0,0,0,0.89298
7470,0,0,0,0.88754
7500,0,0,0,0.88194
7530,0,0,0,0.87619
7560,0,0,0,0.87029
7590,0,0,0,0.86424
7620,0,0,0,0.85804
7650,0,0,0,0.85171
7680,0,0,0,0.84523
7710,0,0,0,0.83862
7740,0,0,0,0.83187
7770,0,0,0,0.82499
7800,0,0,0,0.81798
7830,0,0,0,0.81084
7860,0,0,0,0.80359
7890,0,0,0,0.79621
7920,0,0,0,0.78872
7950,0,0,0,0.78112
7980,0,0,0,0.77342
8010,0,0,0,0.76561
8040,0,0,0,0.7577
8070,0,0,0,0.74969
8100,0,0,0,0.7416
8130,0,0,0,0.73341
8160,0,0,0,0.72515
8190,0,0,0,0.7168
8220,0,0,0,0.70839
8250,0,0,0,0.6999
8280,0,0,0,0.69135
8310,0,0,0,0.68273
8340,0,0,0,0.67406
8370,0,0,0,0.66534
8400,0,0,0,0.65657
8430,0,0,0,0.64776
8460,0,0,0,0.63891
8490,0,0,0,0.63002
8520,0,0,0,0.62111
8550,0,0,0,0.61217
8580,0,0,0,0.60322
8610,0,0,0,0.59424
8640,0,0,0,0.58526
8670,0,0,0,0.57627
8700,0,0,0,0.56727
8730,0,0,0,0.55828
8760,0,0,0,0.5493
8790,0,0,0,0.54033
8820,0,0,0,0.53137
8850,0,0,0,0.52243
8880,0,0,0,0.51352
8910,0,0,0,0.50463
8940,0,0,0,0.49578
8970,0,0,0,0.48697
9000,0,0,0,0.47819
9030,0,0,0,0.46946
9060,0,0,0,0.46078
9090,0,0,0,0.45215
9120,0,0,0,0.44358
9150,0,0,0,0.43507
9180,0,0,0,0.42662
9210,0,0,0,0.41824
9240,0,0,0,0.40993
9270,0,0,0,0.4017
9300,0,0,0,0.39354
9330,0,0,0,0.38546
9360,0,0,0,0.37747
9390,0,0,0,0.36957
9420,0,0,0,0.36176
9450,0,0,0,0.35404
9480,0,0,0,0.34642
9510,0,0,0,0.3389
9540,0,0,0,0.33148
9570,0,0,0,0.32416
9600,0,0,0,0.31695
9630,0,0,0,0.30986
9660,0,0,0,0.30287
9690,0,0,0,0.296
9720,0,0,0,0.28924
9750,0,0,0,0.2826
9780,0,0,0,0.27608
9810,0,0,0,0.26969
9840,0,0,0,0.26342
9870,0,0,0,0.25727
9900,0,0,0,0.25125
9930,0,0,0,0.24535
9960,0,0,0,0.23959
9990,0,0,0,0.23395
10020,0,0,0,0.22845
10050,0,0,0,0.22307
10080,0,0,0,0.21783
10110,0,0,0,0.21272
10140,0,0,0,0.20774
10170,0,0,0,0.2029
10200,0,0,0,0.19819
10230,0,0,0,0.19361
10260,0,0,0,0.18917
10290,0,0,0,0.18486
10320,0,0,0,0.18068
10350,0,0,0,0.17663
10380,0,0,0,0.17271
10410,0,0,0,0.16892
10440,0,0,0,0.16527
10470,0,0,0,0.16173
10500,0,0,0,0.15833
10530,0,0,0,0.15505
10560,0,0,0,0.15189
10590,0,0,0,0.14885
10620,0,0,0,0.14593
10650,0,0,0,0.14313
10680,0,0,0,0.14044
10710,0,0,0,0.13786
10740,0,0,0,0.13539
10770,0,0,0,0.13302
10800,0,0,0,0.13076
10830,0,0,0,0.1286
10860,0,0,0,0.12653
10890,0,0,0,0.12455
10920,0,0,0,0.12266
10950,0,0,0,0.12086
10980,0,0,0,0.11913
11010,0,0,0,0.11748
11040,0,0,0,0.1159
11070,0,0,0,0.11438
11100,0,0,0,0.11292
11130,0,0,0,0.11151
11160,0,0,0,0.11015
11190,0,0,0,0.10884
11220,0,0,0,0.10756
11250,0,0,0,0.10631
11280,0,0,0,0.10507
11310,0,0,0,0.10386
11340,0,0,0,0.10265
11370,0,0,0,0.10144
11400,0,0,0,0.10023
11430,0,0,0,0.098993
11460,0,0,0,0.097734
11490,0,0,0,0.09644
11520,0,0,0,0.095102
