0,0,20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,360
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53415,0.82563,0.89056,0.84501,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5412,0.82753,0.89062,0.8439,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54812,0.82939,0.89066,0.8428,0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55492,0.83122,0.89069,0.84171,0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5616,0.83301,0.89069,0.84063,0
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56817,0.83476,0.89067,0.83957,0
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57463,0.83648,0.89064,0.83852,0
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58097,0.83817,0.89058,0.83749,0
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58721,0.83982,0.8905,0.83649,0
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59333,0.84144,0.89041,0.83551,0
300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59935,0.84302,0.89029,0.83456,0
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60527,0.84458,0.89016,0.83364,0
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61109,0.8461,0.89,0.83275,0
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6168,0.84759,0.88982,0.83191,0
420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62242,0.84904,0.88963,0.8311,0
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62793,0.85047,0.88941,0.83035,0
480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63336,0.85187,0.88918,0.82964,0
510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63868,0.85324,0.88892,0.82898,0
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64392,0.85457,0.88865,0.82838,0
570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64907,0.85588,0.88835,0.82785,0
600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65412,0.85716,0.88803,0.82738,0
630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65909,0.85841,0.8877,0.82698,0
660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66397,0.85964,0.88734,0.82666,0
690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66877,0.86083,0.88696,0.82642,0
720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67348,0.862,0.88657,0.82626,0
750,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046915,0.67811,0.86314,0.88615,0.8262,0
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020828,0.68266,0.86426,0.88571,0.82623,0
810,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036688,0.68714,0.86534,0.88525,0.82636,0
840,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052275,0.69153,0.86641,0.88477,0.8266,0
870,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067594,0.69584,0.86744,0.88428,0.82695,0
900,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082651,0.70009,0.86845,0.88376,0.82741,0
930,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097449,0.70425,0.86944,0.88322,0.828,0
960,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11199,0.70835,0.8704,0.88266,0.8287,0
990,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12629,0.71237,0.87133,0.88208,0.82954,0
1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14034,0.71632,0.87224,0.88148,0.83051,0
1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15414,0.7202,0.87313,0.88085,0.83162,0
1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16771,0.72402,0.87399,0.88021,0.83286,0
1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18105,0.72776,0.87483,0.87955,0.83424,0
1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19416,0.73144,0.87565,0.87887,0.83575,0
1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20704,0.73506,0.87644,0.87817,0.83741,0
1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21971,0.73861,0.87721,0.87745,0.83919,0
