384089.499693514,1754.23385482267,153.475575470365
383994.426224698,1734.87046195999,151.775937257731
383900.546937498,1710.39746603532,149.626689680382
383808.138814592,1680.88715986986,147.03421816306
383717.474235224,1646.42663751491,144.006217890094
383628.819779713,1607.11720886803,140.551642716693
383542.436103029,1563.07424822735,136.680691508183
383458.57816807,1514.42777562215,132.404857654867
383377.493345557,1461.32147786585,127.736843265202
383299.420088589,1403.91154128983,122.690456749687
383224.587878005,1342.36655009518,117.28060374091
383153.217274587,1276.86770999317,111.523304884884
383085.519051501,1207.60874619181,105.435686315955
383021.692451166,1134.79358904873,99.0357764666814
382961.925063275,1058.63617517641,92.3424885428608
382906.392768164,979.360167964327,85.3755948397548
382855.259585907,897.199952185563,78.1558120624239
382808.676216012,812.39801642415,70.7045715678215
382766.779598555,725.203682056264,63.0439074870008
382729.692917564,635.873037346691,55.1964507962338
382697.525562909,544.669065193523,47.1854381248052
382670.372414537,451.861482712308,39.0346968167569
382648.313342826,357.723643561195,30.7683727169416
382631.413189644,262.532167660744,22.4108974729883
382619.721818314,166.566794357668,13.986974796375
382613.273699743,70.1108834933575,5.52162192094478
382612.087674392,-26.5509164283435,-2.96003502772103
382616.167196109,-123.13434843498,-11.4329090332668
382625.500373161,-219.355622984557,-19.8719590278046
382640.059830075,-314.931272946368,-28.2521793113261
382659.802333823,-409.578947750833,-36.5486700303548
382684.669686287,-503.02005752528,-44.7368695511567
382714.588831789,-594.980004062528,-52.7925748567783
382749.471965265,-685.188293773345,-60.6919526411999
382789.215853554,-773.378440233409,-68.411532321574
382833.703230986,-859.290585854329,-75.9284361015381
382882.80331674,-942.672207698853,-83.2204411111008
382936.371956645,-1023.27820544668,-90.265987494992
382994.251071925,-1100.87074676954,-97.0441666017215
383056.269631015,-1175.2209103845,-103.534865111107
383122.245182653,-1246.11005532952,-109.718885245561
383191.983947661,-1313.329865036,-115.577948686628
383265.280782286,-1376.68235518317,-121.094698283544
383341.918841435,-1435.98043372915,-126.252747755486
383421.672335867,-1491.04955583424,-131.036826406053
383504.306927974,-1541.72790787957,-135.432795266207
383589.57993975,-1587.86641995495,-139.427648323313
383677.239629787,-1629.32891859771,-143.009526765412
383767.027076446,-1665.99319546699,-146.167812118347
383858.678194405,-1697.75146877208,-148.893166260824
383951.923782582,-1724.5103824423,-151.177531339585
384046.489576522,-1746.19100218377,-153.014129400591
384142.096001342,-1762.72943505185,-154.397516813867
384238.46135007,-1774.07707004063,-155.323604144739
384335.302429295,-1780.20054433118,-155.789652944541
384432.334686744,-1781.08168385357,-155.794270334024
384529.271803239,-1776.71787552185,-155.337441232773
384625.827663766,-1767.12217461793,-154.420536815229
384721.718293812,-1752.32281983216,-153.046270947979
384816.661942434,-1732.36318498513,-151.218695848613
384910.379007856,-1707.30187184794,-148.943209307731
385002.592634593,-1677.21309854483,-146.226587952002
385093.031360214,-1642.18549616077,-143.076880083279
385181.429398564,-1602.32194167197,-139.503390798031
385267.526761685,-1557.73941077477,-135.516668190052
385351.069134019,-1508.56970447249,-131.128565873149
385431.810284672,-1454.95786512082,-126.352102417688
385509.512853149,-1397.0614590445,-121.201397710985
385583.948416709,-1335.0504364502,-115.691660271323
385654.897390978,-1269.10761321232,-109.839227578838
385722.150360027,-1199.42787154801,-103.66149471667
385785.509477673,-1126.21621259993,-97.1767421759073
385844.788514596,-1049.68765956019,-90.4041272516925
385899.812897708,-970.067092204631,-83.3636678488825
385950.420072197,-887.590045521906,-76.0763108274493
385996.460966169,-802.499676797054,-68.5636645308435
386037.800236255,-715.046033784188,-60.8479341410368
386074.316260138,-625.48593875827,-52.9519111562576
386105.901249051,-534.083370617016,-44.8990041410806
386132.462058302,-441.108494535572,-36.713152618041
386153.920550682,-346.834955779397,-28.418588776496
386170.213601736,-251.53972813886,-20.0398240636954
386181.293050963,-155.502959665552,-11.6016342918343
386187.12626224,-59.0084490357011,-3.12909898073191
386187.696151376,37.6592848441668,5.35265590589063
386183.001020032,134.216059701498,13.8185509943489
386173.054494341,230.378131605563,22.2435627470438
386157.885828296,325.861903035968,30.6027004441747
386137.539990018,420.385429628691,38.8711388238966
386112.076865972,513.670610823336,47.024410099801
386081.571195097,605.443300765293,55.0384137503911
386046.112580995,695.433316615454,62.8894188366672
386005.805982237,783.374774818946,70.5540950015073
385960.770187937,869.008693461518,78.0097396896788
385911.137534839,952.083370183427,85.2343112194525
385857.053735149,1032.35449103902,92.2064388436789
385798.678605534,1109.58500515308,98.9054139448979
385736.184468581,1183.54719005155,105.311369757874
385669.755084307,1254.02357914176,111.405362003581
385599.585529604,1320.80700369357,117.169372580879
385525.882514838,1383.70055456437,122.586307684335
385448.864019445,1442.51853460547,127.640081225822
385368.756796191,1497.08786900419,132.315736213432
385285.796202205,1547.24818146915,136.599451308191
385200.225948652,1592.85181239917,140.478542467858
385112.298995925,1633.76409819644,143.941488920193
385022.274827611,1669.86450332489,146.978029454128
384930.418129725,1701.04690517699,149.579186076458
384836.998722337,1727.21958236805,151.737262903613
384742.291720464,1748.30528012433,153.445852068824
384646.577119777,1764.24188611213,154.69989248774
384550.136778313,1774.98255582263,155.49567728773
384453.254099949,1780.49569221387,155.830851647985
384356.213883039,1780.76487652068,155.70440628637
384259.302764813,1775.78939420491,155.116723585046
384162.806593626,1765.58407093541,154.069559873474
384067.009100696,1750.17891798252,152.566012540001
383972.191813993,1729.61906749434,150.610514101856
383878.634274824,1703.96503878601,148.208854744803
383786.61277621,1673.2927901245,145.368184907365
383696.398099107,1637.69262111435,142.09691577717
383608.255379302,1597.26908192387,138.404711085694
383522.444056607,1552.14092445471,134.302481620025
383439.217666428,1502.44167986212,129.802434610543
383358.82135409,1448.31784713483,124.917911147551
383281.491436385,1389.92848465079,119.663349586866
383207.455314329,1327.44502820277,114.054268821899
383136.931564297,1261.05199252676,108.107328000355
383070.128203142,1190.94545629784,101.840190928109
383007.241676427,1117.33160363578,95.2713962482261
382948.45683372,1040.42662957123,88.4203489746442
382893.946920005,960.456830724145,81.3073263775866
382843.872917054,877.658821360414,73.9534949706691
382798.38222047,792.276526725156,66.3806443215333
382757.608520324,704.560814743779,58.6111544060919
382721.671812944,614.769334967104,50.6679808034719
382690.678178988,523.16711899628,42.5747043171267
382664.718936288,430.024742676699,34.3553684203793
382643.870401361,335.616204072562,26.034292085972
382628.19389602,240.218860051149,17.6360641513239
382617.735750254,144.113390741199,9.18553827230356
382612.526678122,47.5838891983195,0.707838398675785
382612.581907919,-49.0852464544591,-7.77191397228145
382617.901281112,-145.609899540241,-16.2286513785475
382628.469332418,-241.706365744971,-24.6373724398724
382644.25482102,-337.09098064118,-32.9731122489328
382665.210979654,-431.482309204281,-41.2111341625405
382691.27614123,-524.602773392108,-49.3270720493756
382722.373805335,-616.178729029889,-57.2969371031561
382758.412447166,-705.940339908322,-65.0971089933601
382799.285389487,-793.622507434168,-72.7044182715307
382844.872252914,-878.96719224688,-80.0963479244968
382895.039097666,-961.723592355991,-87.2510488656464
382949.638558679,-1041.64823251896,-94.1473485559173
383008.509126026,-1118.50502474091,-100.764758712496
383071.477182819,-1192.06755191491,-107.083672190322
383138.35764036,-1262.11960858426,-113.085409500505
383208.954113823,-1328.45526023946,-118.75222395376
383283.058327519,-1390.8787935894,-124.067299564452
383360.451282154,-1449.20604616561,-129.014865614645
383440.905280569,-1503.26549671165,-133.580288850557
383524.184001859,-1552.89828876104,-137.75007543908
383610.042647062,-1597.95824596995,-141.511872489242
383698.227255863,-1638.31234025759,-144.854510719464
383788.477858328,-1673.841776473,-147.768093662937
383880.529228222,-1704.44214725799,-150.244009902002
383974.110996204,-1730.02341177961,-152.274930975459
384068.94726323,-1750.51006451782,-153.854826907607
384164.757825332,-1765.84180400712,-154.979022415393
384261.26075317,-1775.97357434644,-155.644195447641
384358.172512789,-1780.87555515654,-155.848376059711
384455.207765853,-1780.53322925206,-155.590952301533
384552.080259888,-1774.94765063813,-154.87269161271
384648.504865507,-1764.13526530192,-153.695720885461
