0,3.4943e+05,-12024,36521
1,3.4942e+05,-12026,36507
2,3.4942e+05,-12029,36492
3,3.4942e+05,-12031,36478
4,3.4942e+05,-12033,36464
5,3.4941e+05,-12036,36449
6,3.4941e+05,-12038,36435
7,3.4941e+05,-12041,36420
8,3.4941e+05,-12043,36406
9,3.494e+05,-12046,36392
10,3.494e+05,-12048,36377
11,3.494e+05,-12051,36363
12,3.494e+05,-12053,36348
13,3.4939e+05,-12056,36334
14,3.4939e+05,-12058,36319
15,3.4939e+05,-12061,36305
16,3.4939e+05,-12063,36290
17,3.4938e+05,-12065,36276
18,3.4938e+05,-12068,36261
19,3.4938e+05,-12070,36247
20,3.4938e+05,-12073,36232
21,3.4937e+05,-12075,36218
22,3.4937e+05,-12078,36203
23,3.4937e+05,-12080,36189
24,3.4937e+05,-12083,36174
25,3.4936e+05,-12085,36160
26,3.4936e+05,-12087,36145
27,3.4936e+05,-12090,36131
28,3.4936e+05,-12092,36116
29,3.4935e+05,-12095,36102
30,3.4935e+05,-12097,36087
31,3.4935e+05,-12099,36073
32,3.4935e+05,-12102,36058
33,3.4934e+05,-12104,36044
34,3.4934e+05,-12107,36029
35,3.4934e+05,-12109,36015
36,3.4933e+05,-12111,36000
37,3.4933e+05,-12114,35985
38,3.4933e+05,-12116,35971
39,3.4933e+05,-12119,35956
40,3.4932e+05,-12121,35942
41,3.4932e+05,-12123,35927
42,3.4932e+05,-12126,35912
43,3.4932e+05,-12128,35898
44,3.4931e+05,-12131,35883
45,3.4931e+05,-12133,35869
46,3.4931e+05,-12135,35854
47,3.4931e+05,-12138,35839
48,3.493e+05,-12140,35825
49,3.493e+05,-12142,35810
50,3.493e+05,-12145,35795
51,3.493e+05,-12147,35781
52,3.4929e+05,-12150,35766
53,3.4929e+05,-12152,35751
54,3.4929e+05,-12154,35737
55,3.4929e+05,-12157,35722
56,3.4928e+05,-12159,35707
57,3.4928e+05,-12161,35693
58,3.4928e+05,-12164,35678
59,3.4928e+05,-12166,35663
60,3.4927e+05,-12168,35649
61,3.4927e+05,-12171,35634
62,3.4927e+05,-12173,35619
63,3.4927e+05,-12175,35604
64,3.4926e+05,-12178,35590
65,3.4926e+05,-12180,35575
66,3.4926e+05,-12182,35560
67,3.4926e+05,-12185,35545
68,3.4925e+05,-12187,35531
69,3.4925e+05,-12189,35516
70,3.4925e+05,-12192,35501
71,3.4925e+05,-12194,35486
72,3.4924e+05,-12196,35472
73,3.4924e+05,-12199,35457
74,3.4924e+05,-12201,35442
75,3.4924e+05,-12203,35427
76,3.4923e+05,-12206,35412
77,3.4923e+05,-12208,35398
78,3.4923e+05,-12210,35383
79,3.4923e+05,-12212,35368
80,3.4922e+05,-12215,35353
81,3.4922e+05,-12217,35338
82,3.4922e+05,-12219,35324
83,3.4922e+05,-12222,35309
84,3.4921e+05,-12224,35294
85,3.4921e+05,-12226,35279
86,3.4921e+05,-12228,35264
87,3.4921e+05,-12231,35249
88,3.492e+05,-12233,35235
89,3.492e+05,-12235,35220
90,3.492e+05,-12238,35205
91,3.492e+05,-12240,35190
92,3.4919e+05,-12242,35175
93,3.4919e+05,-12244,35160
94,3.4919e+05,-12247,35145
95,3.4919e+05,-12249,35130
96,3.4918e+05,-12251,35115
97,3.4918e+05,-12253,35101
98,3.4918e+05,-12256,35086
99,3.4918e+05,-12258,35071
100,3.4917e+05,-12260,35056
101,3.4917e+05,-12262,35041
102,3.4917e+05,-12265,35026
103,3.4917e+05,-12267,35011
104,3.4916e+05,-12269,34996
105,3.4916e+05,-12271,34981
106,3.4916e+05,-12274,34966
107,3.4916e+05,-12276,34951
108,3.4915e+05,-12278,34936
109,3.4915e+05,-12280,34921
110,3.4915e+05,-12283,34906
111,3.4915e+05,-12285,34891
112,3.4914e+05,-12287,34876
113,3.4914e+05,-12289,34861
114,3.4914e+05,-12291,34846
115,3.4914e+05,-12294,34831
116,3.4913e+05,-12296,34816
117,3.4913e+05,-12298,34801
118,3.4913e+05,-12300,34786
119,3.4913e+05,-12302,34771
120,3.4912e+05,-12305,34756
121,3.4912e+05,-12307,34741
122,3.4912e+05,-12309,34726
123,3.4912e+05,-12311,34711
124,3.4912e+05,-12313,34696
125,3.4911e+05,-12316,34681
126,3.4911e+05,-12318,34666
127,3.4911e+05,-12320,34651
128,3.4911e+05,-12322,34635
129,3.491e+05,-12324,34620
130,3.491e+05,-12326,34605
131,3.491e+05,-12329,34590
132,3.491e+05,-12331,34575
133,3.4909e+05,-12333,34560
134,3.4909e+05,-12335,34545
135,3.4909e+05,-12337,34530
136,3.4909e+05,-12339,34515
137,3.4908e+05,-12342,34499
138,3.4908e+05,-12344,34484
139,3.4908e+05,-12346,34469
140,3.4908e+05,-12348,34454
141,3.4907e+05,-12350,34439
142,3.4907e+05,-12352,34424
143,3.4907e+05,-12355,34409
144,3.4907e+05,-12357,34393
145,3.4906e+05,-12359,34378
146,3.4906e+05,-12361,34363
147,3.4906e+05,-12363,34348
148,3.4906e+05,-12365,34333
149,3.4905e+05,-12367,34317
150,3.4905e+05,-12369,34302
151,3.4905e+05,-12372,34287
152,3.4905e+05,-12374,34272
153,3.4904e+05,-12376,34257
154,3.4904e+05,-12378,34241
155,3.4904e+05,-12380,34226
156,3.4904e+05,-12382,34211
157,3.4903e+05,-12384,34196
158,3.4903e+05,-12386,34180
159,3.4903e+05,-12388,34165
160,3.4903e+05,-12391,34150
161,3.4903e+05,-12393,34135
162,3.4902e+05,-12395,34119
163,3.4902e+05,-12397,34104
164,3.4902e+05,-12399,34089
165,3.4902e+05,-12401,34074
166,3.4901e+05,-12403,34058
167,3.4901e+05,-12405,34043
168,3.4901e+05,-12407,34028
169,3.4901e+05,-12409,34012
170,3.49e+05,-12411,33997
171,3.49e+05,-12414,33982
172,3.49e+05,-12416,33966
173,3.49e+05,-12418,33951
174,3.4899e+05,-12420,33936
175,3.4899e+05,-12422,33920
176,3.4899e+05,-12424,33905
177,3.4899e+05,-12426,33890
178,3.4898e+05,-12428,33874
179,3.4898e+05,-12430,33859
180,3.4898e+05,-12432,33844
181,3.4898e+05,-12434,33828
182,3.4898e+05,-12436,33813
183,3.4897e+05,-12438,33797
184,3.4897e+05,-12440,33782
185,3.4897e+05,-12442,33767
186,3.4897e+05,-12444,33751
187,3.4896e+05,-12446,33736
188,3.4896e+05,-12448,33720
189,3.4896e+05,-12450,33705
190,3.4896e+05,-12452,33690
191,3.4895e+05,-12455,33674
192,3.4895e+05,-12457,33659
193,3.4895e+05,-12459,33643
194,3.4895e+05,-12461,33628
195,3.4894e+05,-12463,33612
196,3.4894e+05,-12465,33597
197,3.4894e+05,-12467,33581
198,3.4894e+05,-12469,33566
199,3.4893e+05,-12471,33550
200,3.4893e+05,-12473,33535
201,3.4893e+05,-12475,33519
202,3.4893e+05,-12477,33504
203,3.4893e+05,-12479,33488
204,3.4892e+05,-12481,33473
205,3.4892e+05,-12483,33457
206,3.4892e+05,-12485,33442
207,3.4892e+05,-12487,33426
208,3.4891e+05,-12489,33411
209,3.4891e+05,-12491,33395
210,3.4891e+05,-12493,33380
211,3.4891e+05,-12495,33364
212,3.489e+05,-12496,33349
213,3.489e+05,-12498,33333
214,3.489e+05,-12500,33318
215,3.489e+05,-12502,33302
216,3.489e+05,-12504,33286
217,3.4889e+05,-12506,33271
218,3.4889e+05,-12508,33255
219,3.4889e+05,-12510,33240
220,3.4889e+05,-12512,33224
221,3.4888e+05,-12514,33209
222,3.4888e+05,-12516,33193
223,3.4888e+05,-12518,33177
224,3.4888e+05,-12520,33162
225,3.4887e+05,-12522,33146
226,3.4887e+05,-12524,33130
227,3.4887e+05,-12526,33115
228,3.4887e+05,-12528,33099
229,3.4886e+05,-12530,33084
230,3.4886e+05,-12532,33068
231,3.4886e+05,-12533,33052
232,3.4886e+05,-12535,33037
233,3.4886e+05,-12537,33021
234,3.4885e+05,-12539,33005
235,3.4885e+05,-12541,32990
236,3.4885e+05,-12543,32974
237,3.4885e+05,-12545,32958
238,3.4884e+05,-12547,32943
239,3.4884e+05,-12549,32927
240,3.4884e+05,-12551,32911
241,3.4884e+05,-12553,32895
242,3.4883e+05,-12555,32880
243,3.4883e+05,-12556,32864
244,3.4883e+05,-12558,32848
245,3.4883e+05,-12560,32833
246,3.4883e+05,-12562,32817
247,3.4882e+05,-12564,32801
248,3.4882e+05,-12566,32785
249,3.4882e+05,-12568,32770
250,3.4882e+05,-12570,32754
251,3.4881e+05,-12571,32738
252,3.4881e+05,-12573,32722
253,3.4881e+05,-12575,32707
254,3.4881e+05,-12577,32691
255,3.4881e+05,-12579,32675
256,3.488e+05,-12581,32659
257,3.488e+05,-12583,32643
258,3.488e+05,-12585,32628
259,3.488e+05,-12586,32612
260,3.4879e+05,-12588,32596
261,3.4879e+05,-12590,32580
262,3.4879e+05,-12592,32564
263,3.4879e+05,-12594,32549
264,3.4878e+05,-12596,32533
265,3.4878e+05,-12597,32517
266,3.4878e+05,-12599,32501
267,3.4878e+05,-12601,32485
268,3.4878e+05,-12603,32469
269,3.4877e+05,-12605,32453
270,3.4877e+05,-12607,32438
271,3.4877e+05,-12608,32422
272,3.4877e+05,-12610,32406
273,3.4876e+05,-12612,32390
274,3.4876e+05,-12614,32374
275,3.4876e+05,-12616,32358
276,3.4876e+05,-12618,32342
277,3.4876e+05,-12619,32326
278,3.4875e+05,-12621,32310
279,3.4875e+05,-12623,32295
280,3.4875e+05,-12625,32279
281,3.4875e+05,-12627,32263
282,3.4874e+05,-12628,32247
283,3.4874e+05,-12630,32231
284,3.4874e+05,-12632,32215
285,3.4874e+05,-12634,32199
286,3.4874e+05,-12636,32183
287,3.4873e+05,-12637,32167
288,3.4873e+05,-12639,32151
289,3.4873e+05,-12641,32135
290,3.4873e+05,-12643,32119
291,3.4872e+05,-12644,32103
292,3.4872e+05,-12646,32087
293,3.4872e+05,-12648,32071
294,3.4872e+05,-12650,32055
295,3.4872e+05,-12652,32039
296,3.4871e+05,-12653,32023
297,3.4871e+05,-12655,32007
298,3.4871e+05,-12657,31991
299,3.4871e+05,-12659,31975
300,3.487e+05,-12660,31959
301,3.487e+05,-12662,31943
302,3.487e+05,-12664,31927
303,3.487e+05,-12666,31911
304,3.487e+05,-12667,31895
305,3.4869e+05,-12669,31879
306,3.4869e+05,-12671,31863
307,3.4869e+05,-12672,31847
308,3.4869e+05,-12674,31831
309,3.4868e+05,-12676,31815
310,3.4868e+05,-12678,31798
311,3.4868e+05,-12679,31782
312,3.4868e+05,-12681,31766
313,3.4868e+05,-12683,31750
314,3.4867e+05,-12685,31734
315,3.4867e+05,-12686,31718
316,3.4867e+05,-12688,31702
317,3.4867e+05,-12690,31686
318,3.4867e+05,-12691,31670
319,3.4866e+05,-12693,31653
320,3.4866e+05,-12695,31637
321,3.4866e+05,-12696,31621
322,3.4866e+05,-12698,31605
323,3.4865e+05,-12700,31589
324,3.4865e+05,-12702,31573
325,3.4865e+05,-12703,31556
326,3.4865e+05,-12705,31540
