0,0,20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,360
0,0.82272,0.82061,0.79602,0.73975,0.62818,0.40163,0,0,0,0,0,0,0,0.21958,0.51977,0.67472,0.75908,0.80385,0.82272
30,0.8231,0.81995,0.79407,0.73576,0.62032,0.38504,0,0,0,0,0,0,0,0.24034,0.53008,0.68027,0.7621,0.80534,0.8231
60,0.82343,0.81924,0.79205,0.73164,0.61219,0.36776,0,0,0,0,0,0,0,0.26032,0.54005,0.68564,0.76503,0.80678,0.82343
90,0.82371,0.81847,0.78994,0.72738,0.60376,0.34975,0,0,0,0,0,0,0,0.27957,0.54971,0.69086,0.76787,0.80814,0.82371
120,0.82394,0.81764,0.78775,0.72297,0.59502,0.33097,0,0,0,0,0,0,0,0.29811,0.55906,0.69593,0.77062,0.80945,0.82394
150,0.82412,0.81676,0.78548,0.71841,0.58597,0.31138,0,0,0,0,0,0,0,0.31597,0.56812,0.70084,0.77329,0.8107,0.82412
180,0.82424,0.81582,0.78312,0.7137,0.57659,0.29094,0,0,0,0,0,0,0,0.33319,0.5769,0.70561,0.77586,0.81189,0.82424
210,0.82432,0.81482,0.78067,0.70882,0.56687,0.26961,0,0,0,0,0,0,0,0.3498,0.58541,0.71024,0.77836,0.81303,0.82432
240,0.82434,0.81375,0.77813,0.70377,0.55678,0.24732,0,0,0,0,0,0,0,0.36581,0.59365,0.71473,0.78077,0.8141,0.82434
270,0.82431,0.81263,0.7755,0.69856,0.54631,0.22402,0,0,0,0,0,0,0,0.38127,0.60163,0.71909,0.7831,0.81512,0.82431
300,0.82423,0.81145,0.77277,0.69316,0.53546,0.19966,0,0,0,0,0,0,0,0.39619,0.60938,0.72332,0.78535,0.81608,0.82423
330,0.8241,0.8102,0.76994,0.68758,0.52419,0.17418,0,0,0,0,0,0,0,0.4106,0.61688,0.72743,0.78753,0.81699,0.8241
360,0.82392,0.80888,0.76701,0.68181,0.51249,0.1475,0,0,0,0,0,0,0.021898,0.42451,0.62416,0.73141,0.78963,0.81784,0.82392
390,0.82369,0.80751,0.76398,0.67583,0.50034,0.11956,0,0,0,0,0,0,0.05043,0.43795,0.63122,0.73527,0.79166,0.81864,0.82369
420,0.8234,0.80606,0.76084,0.66965,0.48772,0.090279,0,0,0,0,0,0,0.077799,0.45094,0.63806,0.73902,0.79362,0.81939,0.8234
450,0.82306,0.80455,0.75758,0.66326,0.47461,0.059569,0,0,0,0,0,0,0.10406,0.46349,0.6447,0.74265,0.79551,0.82008,0.82306
480,0.82267,0.80297,0.75422,0.65664,0.46098,0.027341,0,0,0,0,0,0,0.12928,0.47563,0.65114,0.74618,0.79733,0.82072,0.82267
510,0.82223,0.80132,0.75073,0.64979,0.44681,0,0,0,0,0,0,0,0.15351,0.48736,0.65738,0.7496,0.79908,0.8213,0.82223
540,0.82173,0.79959,0.74713,0.6427,0.43207,0,0,0,0,0,0,0,0.17679,0.49872,0.66344,0.75291,0.80076,0.82183,0.82173
570,0.82118,0.79779,0.7434,0.63536,0.41673,0,0,0,0,0,0,0,0.19918,0.5097,0.66932,0.75613,0.80238,0.82232,0.82118
600,0.82058,0.79592,0.73954,0.62777,0.40076,0,0,0,0,0,0,0,0.22071,0.52033,0.67502,0.75924,0.80393,0.82274,0.82058
630,0.81992,0.79397,0.73555,0.6199,0.38414,0,0,0,0,0,0,0,0.24142,0.53061,0.68056,0.76226,0.80542,0.82312,0.81992
660,0.8192,0.79194,0.73142,0.61175,0.36682,0,0,0,0,0,0,0,0.26137,0.54057,0.68593,0.76519,0.80685,0.82345,0.8192
690,0.81843,0.78983,0.72715,0.6033,0.34877,0,0,0,0,0,0,0,0.28057,0.55022,0.69114,0.76802,0.80822,0.82373,0.81843
720,0.8176,0.78764,0.72273,0.59455,0.32995,0,0,0,0,0,0,0,0.29907,0.55955,0.69619,0.77077,0.80952,0.82395,0.8176
750,0.81671,0.78536,0.71816,0.58548,0.31032,0,0,0,0,0,0,0,0.3169,0.5686,0.7011,0.77342,0.81077,0.82412,0.81671
780,0.81577,0.78299,0.71344,0.57608,0.28983,0,0,0,0,0,0,0,0.33409,0.57736,0.70586,0.776,0.81196,0.82425,0.81577
810,0.81476,0.78054,0.70855,0.56634,0.26844,0,0,0,0,0,0,0,0.35066,0.58585,0.71048,0.77849,0.81309,0.82432,0.81476
840,0.8137,0.778,0.7035,0.55623,0.2461,0,0,0,0,0,0,0,0.36665,0.59408,0.71497,0.78089,0.81416,0.82434,0.8137
870,0.81257,0.77536,0.69828,0.54575,0.22275,0,0,0,0,0,0,0,0.38208,0.60205,0.71932,0.78322,0.81517,0.82431,0.81257
900,0.81138,0.77262,0.69287,0.53487,0.19834,0,0,0,0,0,0,0,0.39697,0.60978,0.72354,0.78547,0.81613,0.82423,0.81138
930,0.81013,0.76979,0.68728,0.52358,0.17279,0,0,0,0,0,0,0,0.41135,0.61727,0.72764,0.78765,0.81704,0.82409,0.81013
960,0.80881,0.76685,0.68149,0.51186,0.14605,0,0,0,0,0,0,0.023446,0.42524,0.62454,0.73162,0.78974,0.81789,0.82391,0.80881
990,0.80743,0.76381,0.67551,0.49968,0.11804,0,0,0,0,0,0,0.051914,0.43865,0.63158,0.73547,0.79177,0.81868,0.82367,0.80743
1020,0.80598,0.76067,0.66932,0.48704,0.088682,0,0,0,0,0,0,0.079223,0.45162,0.63842,0.73921,0.79372,0.81942,0.82339,0.80598
1050,0.80447,0.75741,0.66291,0.4739,0.057894,0,0,0,0,0,0,0.10543,0.46415,0.64504,0.74284,0.79561,0.82011,0.82304,0.80447
1080,0.80288,0.75403,0.65628,0.46024,0.025583,0,0,0,0,0,0,0.1306,0.47626,0.65147,0.74636,0.79742,0.82075,0.82265,0.80288
1110,0.80123,0.75054,0.64942,0.44604,0,0,0,0,0,0,0,0.15477,0.48798,0.65771,0.74978,0.79917,0.82133,0.82221,0.80123
1140,0.7995,0.74693,0.64232,0.43127,0,0,0,0,0,0,0,0.178,0.49931,0.66376,0.75309,0.80085,0.82186,0.82171,0.7995
1170,0.79769,0.74319,0.63497,0.4159,0,0,0,0,0,0,0,0.20034,0.51027,0.66963,0.7563,0.80246,0.82234,0.82115,0.79769
1200,0.79582,0.73933,0.62735,0.3999,0,0,0,0,0,0,0,0.22183,0.52088,0.67532,0.75941,0.80401,0.82277,0.82054,0.79582
1230,0.79386,0.73533,0.61947,0.38323,0,0,0,0,0,0,0,0.2425,0.53115,0.68085,0.76242,0.8055,0.82314,0.81988,0.79386
1260,0.79183,0.73119,0.6113,0.36588,0,0,0,0,0,0,0,0.26241,0.54109,0.68621,0.76534,0.80692,0.82347,0.81916,0.79183
1290,0.78971,0.72692,0.60284,0.34779,0,0,0,0,0,0,0,0.28157,0.55072,0.69141,0.76817,0.80829,0.82374,0.81838,0.78971
1320,0.78752,0.72249,0.59408,0.32892,0,0,0,0,0,0,0,0.30004,0.56004,0.69646,0.77091,0.80959,0.82396,0.81755,0.78752
1350,0.78523,0.71792,0.58499,0.30925,0,0,0,0,0,0,0,0.31783,0.56907,0.70136,0.77356,0.81083,0.82413,0.81666,0.78523
1380,0.78287,0.71318,0.57557,0.28872,0,0,0,0,0,0,0,0.33498,0.57782,0.70611,0.77613,0.81202,0.82425,0.81571,0.78287
1410,0.78041,0.70829,0.56581,0.26728,0,0,0,0,0,0,0,0.35153,0.58629,0.71073,0.77862,0.81314,0.82432,0.81471,0.78041
